"Income","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Customer_Days","marital_Divorced","marital_Married","marital_Single","marital_Together","marital_Widow","education_2n Cycle","education_Basic","education_Graduation","education_Master","education_PhD","MntTotal","MntRegularProds","AcceptedCmpOverall","MntTotal_antes","MntRegularProds_antes"
516500,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,44,2208,0,1,0,0,0,0,0,0,0,1,191,184,0,184,177
162480,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,32,2209,0,1,0,0,0,1,0,0,0,0,57,48,0,48,39
668350,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,74,2433,0,1,0,0,0,0,0,0,1,0,1033,892,0,892,751
304770,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,36,2317,0,1,0,0,0,0,0,0,1,0,66,54,0,54,42
282490,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,59,2173,0,1,0,0,0,0,1,0,0,0,43,33,0,33,23
252710,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,37,2730,0,1,0,0,0,0,0,1,0,0,50,43,0,43,36
323030,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,50,2272,0,0,1,0,0,0,0,0,0,1,39,37,0,37,35
612860,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,54,2490,0,1,0,0,0,0,0,1,0,0,608,491,0,491,374
517222.293252156,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,44,2626,0,1,0,0,0,0,0,1,0,0,1581,1566,0,1566,1551
457590,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,0,1,0,0,0,0,0,0,0,1,68,64,0,64,60
248820,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,0,0,0,1,0,0,1,0,0,0,80,44,1,44,8
669730,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,31,2567,0,0,0,1,0,0,0,0,0,1,1282,1180,0,1180,1078
388720,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,32,2554,0,1,0,0,0,0,0,1,0,0,91,69,0,69,47
511480,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,47,2655,0,1,0,0,0,0,0,1,0,0,315,303,0,303,291
313530,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,43,2341,0,1,0,0,0,0,0,1,0,0,31,24,0,24,17
696610,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,40,2206,0,1,0,0,0,0,0,0,1,0,834,826,0,826,818
800670,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,66,2442,0,1,0,0,0,0,0,1,0,0,1600,1549,1,1549,1498
867180,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,66,2687,0,1,0,0,0,0,0,1,0,0,1270,1098,0,1098,926
468540,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,47,2249,0,0,1,0,0,0,0,0,0,1,263,184,1,184,105
691420,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,68,2159,1,0,0,0,0,0,0,1,0,0,535,496,1,496,457
759220,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,52,2361,0,0,1,0,0,0,0,1,0,0,1295,1203,0,1203,1111
636930,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,42,2417,1,0,0,0,0,0,0,1,0,0,1150,1096,0,1096,1042
1021600,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,43,2763,0,0,0,1,0,0,0,0,0,1,1240,1182,3,1182,1124
406370,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,55,2506,0,0,1,0,0,0,0,0,0,1,38,35,0,35,32
188900,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,36,2755,0,0,1,0,0,0,0,0,1,0,35,20,1,20,5
296040,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,32,2362,0,0,0,1,0,0,0,1,0,0,53,39,1,39,25
487210,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,57,2571,1,0,0,0,0,0,0,0,1,0,293,272,0,272,251
447940,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,54,2180,0,1,0,0,0,0,0,1,0,0,65,61,0,61,57
644970,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,66,2816,1,0,0,0,0,0,0,1,0,0,1804,1612,1,1612,1420
460970,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,64,2614,0,0,0,1,0,0,0,1,0,0,241,233,0,233,225
779720,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,66,2262,0,0,0,1,0,0,0,1,0,0,1101,1089,0,1089,1077
443770,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,52,2791,0,1,0,0,0,0,0,0,0,1,264,254,0,254,244
460140,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,46,2683,0,0,0,1,0,0,0,0,1,0,541,497,0,497,453
709510,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,35,2580,0,1,0,0,0,0,0,1,0,0,1198,1144,0,1144,1090
414430,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,43,2248,0,1,0,0,0,0,0,1,0,0,482,393,0,393,304
517222.293252156,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,2207,0,0,1,0,0,1,0,0,0,0,17,16,0,16,15
837900,0,0,81,1060,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,72,2385,0,1,0,0,0,0,0,0,1,0,1599,1583,2,1599,1583
445510,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,66,2461,0,0,0,0,1,0,0,0,1,0,285,219,0,219,153
695080,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,40,2751,0,0,0,1,0,0,0,1,0,0,1135,1092,0,1092,1049
452040,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,32,2238,0,0,0,1,0,1,0,0,0,0,114,96,0,96,78
724600,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,51,2386,0,1,0,0,0,0,0,1,0,0,1047,1037,0,1037,1027
776220,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,50,2235,0,0,0,1,0,0,0,0,0,1,714,700,0,700,686
307320,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,40,2699,0,1,0,0,0,0,0,0,0,1,185,182,0,182,179
638870,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,58,2818,1,0,0,0,0,0,0,1,0,0,1245,1153,0,1153,1061
420110,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,0,0,0,1,0,0,0,1,0,0,189,150,0,150,111
513690,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,0,0,0,1,0,0,0,1,0,0,576,394,0,394,212
515370,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,68,2726,1,0,0,0,0,0,0,1,0,0,1103,1011,0,1011,919
799300,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,48,2849,0,1,0,0,0,0,0,0,0,1,1753,1736,0,1736,1719
343200,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,0,0,0,1,0,0,0,0,0,1,17,17,0,17,17
370700,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54,2625,0,0,1,0,0,0,0,1,0,0,433,394,0,394,355
819750,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,58,2699,1,0,0,0,0,1,0,0,0,0,1588,1561,1,1561,1534
385900,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49,2569,0,0,0,1,0,0,0,1,0,0,22,19,0,19,16
150330,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,0,0,1,0,0,0,0,1,0,0,19,15,0,15,11
627450,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,55,2622,0,1,0,0,0,0,0,0,0,1,1117,1085,0,1085,1053
222120,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,45,2361,0,1,0,0,0,1,0,0,0,0,69,48,0,48,27
236610,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,38,2366,0,0,0,1,0,0,0,0,1,0,23,22,0,22,21
797610,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,62,2427,0,0,1,0,0,0,0,0,0,1,605,594,0,594,583
75000,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,0,0,1,0,0,0,0,1,0,0,57,37,0,37,17
734550,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,52,2403,0,0,0,0,1,0,0,1,0,0,2088,2068,1,2068,2048
649610,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,62,2712,0,0,0,1,0,0,0,1,0,0,1009,971,0,971,933
228040,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,0,0,1,0,0,0,0,1,0,0,26,25,0,25,24
736870,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,30,2372,0,1,0,0,0,0,0,1,0,0,1627,1446,1,1446,1265
610740,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,62,2840,0,1,0,0,0,0,0,1,0,0,1102,950,0,950,798
316860,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,56,2183,0,1,0,0,0,0,0,0,0,1,17,16,0,16,15
801340,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48,2564,0,1,0,0,0,0,0,1,0,0,1690,1610,3,1610,1530
750270,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,67,2695,0,1,0,0,0,0,0,1,0,0,1390,1313,0,1313,1236
675460,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,0,1,0,0,0,0,0,0,0,1,2126,1954,0,1954,1782
651760,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,51,2767,0,0,0,1,0,0,0,0,1,0,1531,1461,0,1461,1391
311600,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,45,2445,0,0,1,0,0,0,0,0,1,0,64,51,0,51,38
299380,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,35,2404,0,0,1,0,0,0,0,1,0,0,26,15,0,15,4
1026920,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,46,2609,1,0,0,0,0,0,0,1,0,0,1112,964,4,964,816
517222.293252156,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,62,2804,0,0,0,1,0,1,0,0,0,0,210,185,0,185,160
757020,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,53,2828,0,0,0,1,0,0,0,1,0,0,1148,1118,0,1118,1088
308990,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,46,2783,0,0,1,0,0,0,0,0,0,1,33,32,0,32,31
633420,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,59,2780,0,0,0,1,0,0,0,0,0,1,1101,1080,1,1080,1059
459890,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,56,2774,0,0,1,0,0,0,0,1,0,0,322,310,0,310,298
187010,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,0,0,1,0,0,0,0,1,0,0,44,34,0,34,24
407370,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,63,2362,0,0,1,0,0,0,0,0,0,1,17,15,0,15,13
152870,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,41,2786,1,0,0,0,0,0,0,1,0,0,31,18,1,18,5
696740,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,52,2562,1,0,0,0,0,0,0,0,0,1,845,821,0,821,797
441590,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,50,2171,0,1,0,0,0,0,0,0,1,0,275,268,0,268,261
377170,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,0,1,0,0,0,0,0,0,0,1,25,20,0,20,15
437760,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,68,2670,0,0,0,1,0,0,0,0,1,0,275,255,0,255,235
381790,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,54,2631,0,1,0,0,0,0,0,0,1,0,90,70,0,70,50
801240,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,57,2162,0,1,0,0,0,0,0,1,0,0,1495,1254,1,1254,1013
380970,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,50,2781,0,1,0,0,0,0,0,0,0,1,184,115,1,115,46
729400,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,50,2534,0,1,0,0,0,0,0,1,0,0,981,865,0,865,749
220700,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,50,2427,0,0,0,1,0,0,0,1,0,0,67,46,0,46,25
692670,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,67,2804,0,0,1,0,0,0,0,1,0,0,1635,1489,0,1489,1343
317880,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,37,2260,0,0,1,0,0,0,0,0,1,0,60,54,0,54,48
619050,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,45,2304,0,0,0,1,0,0,0,0,0,1,231,218,0,218,205
293150,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,60,2243,0,1,0,0,0,0,0,1,0,0,48,44,0,44,40
333780,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,57,2667,1,0,0,0,0,0,0,1,0,0,99,89,0,89,79
663130,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,57,2445,0,0,0,1,0,0,0,0,0,1,770,763,0,763,756
607140,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,64,2687,0,0,1,0,0,0,0,1,0,0,957,795,0,795,633
778820,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,39,2219,0,0,0,1,0,0,0,0,1,0,818,803,0,803,788
698670,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,34,2612,0,0,1,0,0,0,0,0,0,1,925,871,1,871,817
638410,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,52,2593,1,0,0,0,0,0,0,0,1,0,908,777,0,777,646
244800,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,39,2662,0,1,0,0,0,0,1,0,0,0,102,85,0,85,68
656400,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,46,2279,0,0,0,1,0,0,0,0,0,1,461,395,0,395,329
443190,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,45,2232,0,1,0,0,0,0,0,0,1,0,37,34,0,34,31
306310,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,46,2511,0,1,0,0,0,0,0,1,0,0,70,50,0,50,30
752780,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,68,2675,0,0,0,1,0,0,0,1,0,0,930,856,0,856,782
508980,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,64,2696,0,0,0,1,0,0,0,0,1,0,859,724,0,724,589
799460,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,54,2207,0,0,0,0,1,0,0,1,0,0,1478,1450,0,1450,1422
517222.293252156,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,71,2540,1,0,0,0,0,0,0,0,1,0,390,339,0,339,288
324140,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,36,2519,0,0,0,1,0,1,0,0,0,0,52,40,1,40,28
383610,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,51,2343,0,0,0,1,0,0,0,1,0,0,137,123,0,123,109
824970,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,40,2765,0,1,0,0,0,0,0,1,0,0,1919,1716,1,1716,1513
166260,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,49,2324,0,0,0,1,0,0,0,1,0,0,68,55,0,55,42
296720,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,55,2633,0,0,0,1,0,0,0,1,0,0,25,17,0,17,9
559510,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,68,2834,0,0,0,1,0,0,0,0,1,0,1374,1334,2,1334,1294
353880,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,2638,1,0,0,0,0,1,0,0,0,0,32,24,0,24,16
423860,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,34,2691,0,0,0,1,0,0,0,0,1,0,100,89,0,89,78
686270,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,38,2692,0,0,1,0,0,0,0,1,0,0,825,787,0,787,749
579120,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,55,2263,1,0,0,0,0,0,0,0,0,1,916,881,1,881,846
352460,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,2233,1,0,0,0,0,0,0,1,0,0,62,52,0,52,42
588210,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,64,2419,0,0,0,1,0,1,0,0,0,0,728,700,0,700,672
463770,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,42,2279,0,1,0,0,0,0,0,0,0,1,90,90,0,90,90
397470,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,32,2236,0,0,1,0,0,0,0,1,0,0,273,221,0,221,169
239760,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,36,2343,0,0,0,1,0,0,0,1,0,0,66,41,0,41,16
809500,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,59,2617,0,1,0,0,0,0,0,0,1,0,1213,1150,1,1150,1087
270380,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,54,2808,0,0,0,0,1,0,0,1,0,0,107,92,0,92,77
774570,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,73,2275,0,0,1,0,0,0,0,1,0,0,1157,1146,1,1146,1135
641000,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,56,2451,0,1,0,0,0,0,0,0,1,0,546,536,1,536,526
426700,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,28,2587,0,0,0,1,0,0,0,0,1,0,241,226,0,226,211
125710,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,44,2321,1,0,0,0,0,0,0,1,0,0,53,36,0,36,19
225740,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,53,2403,0,1,0,0,0,0,0,1,0,0,37,35,0,35,33
708930,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,44,2667,0,0,1,0,0,0,0,0,1,0,1508,1494,0,1494,1480
541980,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,54,2353,0,1,0,0,0,0,0,1,0,0,235,218,0,218,201
288390,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,64,2269,0,0,0,1,0,0,0,0,1,0,32,31,0,31,30
403210,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,0,1,0,0,0,0,0,1,0,0,102,75,0,75,48
665030,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,35,2843,0,0,1,0,0,0,0,1,0,0,401,351,0,351,301
308330,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,69,2507,0,1,0,0,0,0,0,1,0,0,28,22,0,22,16
647950,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,49,2687,0,1,0,0,0,0,0,1,0,0,680,603,0,603,526
344210,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,46,2522,0,1,0,0,0,0,0,1,0,0,30,21,0,21,12
470250,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,2299,1,0,0,0,0,0,0,0,0,1,20,19,0,19,18
643250,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,59,2666,1,0,0,0,0,0,0,0,0,1,1307,1234,0,1234,1161
517222.293252156,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,67,2693,0,0,1,0,0,0,0,1,0,0,630,589,0,589,548
621870,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,63,2518,0,1,0,0,0,0,0,1,0,0,1283,1157,0,1157,1031
148490,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,44,2521,1,0,0,0,0,0,0,0,0,1,65,56,0,56,47
272550,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,36,2393,0,1,0,0,0,0,0,1,0,0,37,35,0,35,33
544320,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,70,2575,0,1,0,0,0,0,0,0,0,1,38,38,0,38,38
299990,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,34,2660,0,0,1,0,0,0,0,0,0,1,160,149,0,149,138
240720,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,37,2598,0,0,1,0,0,0,0,1,0,0,23,19,0,19,15
339960,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,31,2450,0,0,1,0,0,0,0,0,0,1,71,65,0,65,59
663340,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,64,2611,0,1,0,0,0,0,0,0,0,1,1161,1138,0,1138,1115
351780,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,49,2694,0,1,0,0,0,0,0,0,1,0,59,41,1,41,23
220100,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,37,2523,0,0,0,1,0,0,0,1,0,0,33,25,0,25,17
622040,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,60,2814,1,0,0,0,0,0,0,1,0,0,946,807,0,807,668
756930,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,52,2729,1,0,0,0,0,0,0,1,0,0,1442,1412,3,1412,1382
306750,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,48,2753,0,1,0,0,0,0,0,1,0,0,62,41,0,41,20
830030,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,55,2642,0,0,0,1,0,0,0,1,0,0,1674,1552,1,1552,1430
686550,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,32,2847,0,0,1,0,0,0,0,1,0,0,1538,1500,0,1500,1462
414110,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,34,2363,1,0,0,0,0,0,0,1,0,0,139,121,0,121,103
552120,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,51,2742,0,1,0,0,0,0,0,0,0,1,1182,1148,2,1148,1114
592920,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,0,0,0,1,0,0,0,0,0,1,507,493,0,493,479
271900,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,47,2477,0,0,0,1,0,0,1,0,0,0,18,15,1,15,12
826230,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,68,2390,1,0,0,0,0,0,0,1,0,0,940,767,0,767,594
443000,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,55,2530,0,1,0,0,0,0,0,1,0,0,42,39,0,39,36
848350,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,50,2172,1,0,0,0,0,0,0,1,0,0,1190,972,0,972,754
303720,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,0,0,0,0,1,0,0,1,0,0,44,37,0,37,30
331810,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,44,2336,0,1,0,0,0,0,0,0,1,0,16,12,1,12,8
711130,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,63,2353,0,1,0,0,0,0,0,1,0,0,835,827,0,827,819
719520,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,34,2694,0,1,0,0,0,0,0,1,0,0,1443,1350,2,1350,1257
697590,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,54,2403,0,0,1,0,0,0,0,0,0,1,1029,1029,0,1029,1029
720990,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,46,2769,0,1,0,0,0,0,0,1,0,0,1188,1166,0,1166,1144
6e+05,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,44,2713,0,0,1,0,0,0,0,0,0,1,1277,1265,0,1265,1253
